#{"t_start": 1710454843.736724, "env_id": "Pendulum-v1"}
r,l,t
-1359.223973,200,171.827649
-1086.374488,200,173.591539
-930.791968,200,174.865145
-930.339189,200,183.746953
-784.880607,200,183.929181
-925.633899,200,184.423476
-902.648754,200,185.947142
-1099.546613,200,186.655299
-942.723174,200,193.189448
-1329.097325,200,194.503654
-1105.168365,200,195.181961
-903.336432,200,196.244215
-1076.714971,200,197.309548
-1226.569542,200,198.010547
-918.682717,200,204.828578
-1017.589746,200,206.363975
-1281.139088,200,207.184336
-784.481901,200,208.175229
-1104.452434,200,208.879317
-939.098521,200,218.223899
-781.53695,200,219.335492
-871.447361,200,220.386761
-1032.437554,200,221.186243
-652.607694,200,221.982592
-1218.63562,200,230.038132
-976.227559,200,230.808757
-1102.477766,200,231.930691
-845.378764,200,232.521085
-821.222665,200,233.497444
-959.176424,200,243.542787
-665.348191,200,244.666596
-1016.617851,200,245.931977
-930.554542,200,247.320164
-895.580291,200,247.48859
-927.658082,200,288.743396
-793.942549,200,294.1782
-906.254707,200,299.194617
-990.788652,200,304.446653
-1031.070152,200,309.462672
-938.739877,200,368.280602
-928.844019,200,373.578532
-891.129623,200,378.68247
-780.589384,200,383.319175
-921.863827,200,388.762731
-672.517218,200,454.454001
-842.450988,200,460.242311
-1170.62669,200,465.593004
-791.7235,200,470.912529
-919.095887,200,476.246628
-936.352156,200,544.499394
-1215.135156,200,550.430544
-583.845028,200,556.142447
-538.018061,200,562.452235
-395.310824,200,567.845208
-801.776868,200,572.570511
-523.040033,200,631.098491
-798.429354,200,636.606514
-947.878531,200,642.254361
-523.641831,200,647.878665
-1076.256317,200,653.530528
-664.697558,200,720.61876
-413.975468,200,725.946526
-778.534804,200,731.315375
-385.494448,200,735.87445
-273.134433,200,741.296055
-666.171589,200,804.762444
-529.520609,200,810.106324
-665.101383,200,815.028223
-665.29772,200,820.815114
-544.71567,200,826.102552
-267.459961,200,894.694521
-270.793687,200,899.618635
-390.624001,200,905.063988
-844.252007,200,910.098523
-281.612131,200,915.44229
-274.747692,200,985.482592
-628.255531,200,991.014342
-128.121606,200,996.290376
-528.200632,200,1001.008373
-530.879908,200,1005.222478
-398.437261,200,1076.841383
-504.623602,200,1082.775889
-639.885834,200,1088.14871
-397.375129,200,1092.969967
-134.533723,200,1098.594328
-284.156082,200,1169.986485
-267.082039,200,1174.618838
-262.915209,200,1179.342557
-461.869839,200,1184.850242
-409.61524,200,1191.094574
-140.366296,200,1260.382369
-141.174633,200,1266.318549
-377.156796,200,1271.991374
-398.323003,200,1277.85132
-268.873447,200,1282.470484
-409.062048,200,1350.686605
-136.943096,200,1356.322395
-129.872391,200,1361.466653
-409.072886,200,1366.773743
-405.970948,200,1372.215114
-262.438707,200,1377.330538
-137.557971,200,1430.744972
-123.71985,200,1436.603899
-4.050125,200,1442.086628
-409.181989,200,1447.389546
-253.477848,200,1452.950689
-129.342249,200,1515.888035
-124.569023,200,1522.069872
-275.485552,200,1527.649209
-254.203283,200,1532.729792
-137.15153,200,1537.918306
-142.238194,200,1602.674182
-265.411983,200,1607.941401
-135.955406,200,1612.704316
-268.637538,200,1619.218529
-268.093425,200,1624.594291
-260.881297,200,1691.414675
-384.739613,200,1696.626684
-257.311868,200,1702.229661
-3.203933,200,1707.026539
-529.98281,200,1712.098424
-536.643644,200,1780.166345
-266.879159,200,1785.095878
-391.098319,200,1790.290567
-266.296852,200,1794.96257
-257.059752,200,1799.006341
-136.609247,200,1865.422539
-355.032309,200,1870.865468
-260.051216,200,1876.146478
-264.798722,200,1881.726252
-379.6524,200,1886.118498
-266.176576,200,1958.68597
-288.988347,200,1963.711827
-255.81025,200,1968.818623
-132.892801,200,1974.466255
-315.205193,200,1979.809852
-258.482629,200,2047.40253
-3.990782,200,2052.566497
-133.127358,200,2057.698395
-134.779687,200,2060.715041
-275.322038,200,2066.144263
-255.419343,200,2071.979737
-278.96219,200,2141.938312
-511.486775,200,2147.06668
-132.512516,200,2152.186406
-127.585017,200,2156.228418
-534.608869,200,2162.078237
-3.527336,200,2232.792187
-259.457334,200,2237.802525
-525.846438,200,2243.010556
-131.891729,200,2248.574604
-270.762748,200,2254.931472
-248.475998,200,2317.677986
-392.792967,200,2323.390567
-284.048423,200,2327.154649
-366.779024,200,2332.618786
-128.017734,200,2338.591039
-132.347243,200,2411.222733
-399.862446,200,2416.194613
-135.53073,200,2422.070614
-128.687922,200,2427.863312
-134.974215,200,2433.370571
-125.045732,200,2505.094239
-322.340806,200,2510.488846
-139.753203,200,2516.094136
-362.378416,200,2521.230504
-130.022575,200,2526.194623
-273.490157,200,2596.950667
-365.878422,200,2602.018536
-2.728144,200,2607.58082
-131.582309,200,2613.026572
-133.747191,200,2618.564074
-132.263257,200,2695.782153
-267.025369,200,2701.362539
-133.092969,200,2706.665792
-253.623095,200,2711.36257
-133.24723,200,2712.726399
